qid,docid,docno,rank,score,query
Q3,200,2c66c42738aad600,13,4.83491084953552,Revolutionary Guard attack
Q3,213,364fed8116cf25bd,14,4.807115194500076,Revolutionary Guard attack
Q3,278,8f5cccd753d772f3,15,4.736214581428238,Revolutionary Guard attack
Q3,214,7825d86b29b21917,16,4.641467129311378,Revolutionary Guard attack
Q3,228,0ffd99102d6201c0,17,4.641467129311378,Revolutionary Guard attack
Q3,229,6e5ecd8e9d46975f,18,4.641467129311378,Revolutionary Guard attack
Q3,242,31cd9fdb9bd4c0b9,19,4.641467129311378,Revolutionary Guard attack
Q3,254,92cf12e3986123b0,20,4.641467129311378,Revolutionary Guard attack
Q3,266,33e1ff89c85b7bd8,21,4.641467129311378,Revolutionary Guard attack
Q3,272,e0c31a44289c172e,22,4.525891407114461,Revolutionary Guard attack
Q3,289,5f20bbf1bc142d34,23,4.525891407114461,Revolutionary Guard attack
Q3,207,89d7edcaaaf6fcf5,24,4.506530145722161,Revolutionary Guard attack
Q3,264,e2781067302db0e1,25,4.46290719358374,Revolutionary Guard attack
Q3,269,4d0736098bd6835b,26,4.46290719358374,Revolutionary Guard attack
Q3,270,32745968c8bcce5f,27,4.46290719358374,Revolutionary Guard attack
Q3,249,6dc8c9322fcf4eef,28,4.389929445131525,Revolutionary Guard attack
Q3,259,d0e5ee78a05302ca,29,4.389929445131525,Revolutionary Guard attack
Q4,354,723a421ddcfafd71,0,7.226246525675151,Iran supreme leader speech
Q4,370,41345e17eaa986ed,1,7.226246525675151,Iran supreme leader speech
Q4,336,472503ee214acfb0,2,7.126179813642979,Iran supreme leader speech
Q4,359,d030f2fa54e4c6e8,3,7.061968017172596,Iran supreme leader speech
Q4,342,f26bdb20c51eb086,4,6.90499275931354,Iran supreme leader speech
Q4,345,42ccc2e73a3829a9,5,6.90499275931354,Iran supreme leader speech
Q4,302,20656514792ad42b,6,6.611086850761331,Iran supreme leader speech
Q4,337,07bab42a95b6fa5b,7,6.605765964707212,Iran supreme leader speech
Q4,305,3dcf23ffa1c095e3,8,6.537721916536377,Iran supreme leader speech
Q4,358,42fcd1c67a7be715,9,6.44927838090529,Iran supreme leader speech
Q4,318,c0a08405db7915f6,10,6.441065985622114,Iran supreme leader speech
Q4,321,4eecf27dbfd3df11,11,6.441065985622114,Iran supreme leader speech
Q4,306,1803b125fd3e0cb7,12,6.2108003094877375,Iran supreme leader speech
Q4,343,103ead27b66d5282,13,6.2108003094877375,Iran supreme leader speech
Q4,353,1ad3e76d9cea351f,14,6.2108003094877375,Iran supreme leader speech
Q4,320,c881810f117984c8,15,6.19816841787963,Iran supreme leader speech
Q4,310,58f57040b8eb6e77,16,6.118882411998675,Iran supreme leader speech
Q4,334,5ae8f6b9d5919006,17,5.992172723591357,Iran supreme leader speech
Q4,313,81337f59f73228d8,18,5.817720925948403,Iran supreme leader speech
Q4,304,e71e2d5c83d49d07,19,5.78862689142471,Iran supreme leader speech
Q4,301,1f679fe6e0b1a540,20,5.649260478729533,Iran supreme leader speech
Q4,312,f85ba86a19b19d61,21,5.604557926412804,Iran supreme leader speech
Q4,308,8e42d40aeb58e796,22,5.598639341485357,Iran supreme leader speech
Q4,311,ed13e766b6157a94,23,5.598639341485357,Iran supreme leader speech
Q4,314,1fa9ec1c1903dae0,24,5.598639341485357,Iran supreme leader speech
Q4,360,660b812458ff0696,25,5.548358805132984,Iran supreme leader speech
Q4,369,2bdbf912e2f13863,26,5.548358805132984,Iran supreme leader speech
Q4,319,7dba4921440dca3c,27,5.508309398263836,Iran supreme leader speech
Q4,309,17ee76fd41e23106,28,5.450998300451284,Iran supreme leader speech
Q4,389,34bb0a8196ee3e3c,29,5.420886447710136,Iran supreme leader speech
Q5,451,2013fa72ff2e73eb,0,4.911905998873635,US bases Iran missiles
Q5,404,0ecec4813e87c79c,1,4.641976024650217,US bases Iran missiles
Q5,479,3184e5c81baacc39,2,4.418771731863457,US bases Iran missiles
Q5,425,4902f77fa45d387b,3,4.39083813414963,US bases Iran missiles
Q5,482,2f2afbe16e4844e1,4,4.30061445178168,US bases Iran missiles
Q5,458,7fcf41d3f67e813f,5,4.273787472044822,US bases Iran missiles
Q5,498,e9ce4bc343b965de,6,4.245226252802174,US bases Iran missiles
Q5,401,f60eaf8f2905a3ba,7,4.22772453647679,US bases Iran missiles
Q5,457,e4b0386344e525d7,8,4.192168337195585,US bases Iran missiles
Q5,464,32ef9fc44b355ff8,9,4.150719473324942,US bases Iran missiles
Q5,408,72f7bda6d7c0577b,10,4.137279315115655,US bases Iran missiles
Q5,418,3c6ce7a262f00c04,11,4.113687398414038,US bases Iran missiles
Q5,415,fc5046f227b22198,12,4.082106381085443,US bases Iran missiles
Q5,435,74ee4852a33051c8,13,4.049229198451651,US bases Iran missiles
Q5,410,311ebdf01bd4e453,14,4.037818756345378,US bases Iran missiles
Q5,485,547c7de0261a8ee3,15,4.007917332456147,US bases Iran missiles
Q5,417,806fb19d368b87f2,16,3.964848771060267,US bases Iran missiles
Q5,444,066080f2bf2b7ca0,17,3.8498373991316237,US bases Iran missiles
Q5,459,3a40a7b03f17b87a,18,3.837783169240672,US bases Iran missiles
Q5,427,27a45daf9a71f29e,19,3.799962776826068,US bases Iran missiles
Q5,473,0e44d2f10d02faf1,20,3.7961751770291734,US bases Iran missiles
Q5,487,4a4c0a5ded0f33ae,21,3.7961751770291734,US bases Iran missiles
Q5,460,f2b97510c4196c2a,22,3.751401676965429,US bases Iran missiles
Q5,429,b8b546692f7643f5,23,3.711624780943086,US bases Iran missiles
Q5,442,80b8a0cf461dc985,24,3.6994739237519063,US bases Iran missiles
Q5,446,a794b0ffbb93bb50,25,3.6885943681933977,US bases Iran missiles
Q5,483,a4952bcbeb3585e3,26,3.6597887019026234,US bases Iran missiles
Q5,422,623c1784b9de231c,27,3.658011974667466,US bases Iran missiles
Q5,407,1fd064c84b870bdc,28,3.638586242502841,US bases Iran missiles
Q5,468,2919120a2a888332,29,3.638586242502841,US bases Iran missiles
