qid,docid,docno,rank,score,query
Q3,207,89d7edcaaaf6fcf5,15,3.9596151230031085,revolutionary guard attack
Q3,228,0ffd99102d6201c0,16,3.9489740427058773,revolutionary guard attack
Q3,229,6e5ecd8e9d46975f,17,3.9489740427058773,revolutionary guard attack
Q3,294,9564052ee29b5c71,18,3.9167383706677805,revolutionary guard attack
Q3,237,bbaafe8baeec6f30,19,3.8658455538078034,revolutionary guard attack
Q3,254,92cf12e3986123b0,20,3.8658455538078034,revolutionary guard attack
Q3,266,33e1ff89c85b7bd8,21,3.8658455538078034,revolutionary guard attack
Q3,268,5f8ae337e78a72a7,22,3.8658455538078034,revolutionary guard attack
Q3,272,e0c31a44289c172e,23,3.7994294212088144,revolutionary guard attack
Q3,289,5f20bbf1bc142d34,24,3.769631106164802,revolutionary guard attack
Q3,246,16368ac1a6fd1405,25,3.748443893776459,revolutionary guard attack
Q3,214,7825d86b29b21917,26,3.711087277462339,revolutionary guard attack
Q3,293,3ecceca45e506d43,27,3.711087277462339,revolutionary guard attack
Q3,298,ebdbeaf8fe94e654,28,3.674558395431444,revolutionary guard attack
Q3,259,d0e5ee78a05302ca,29,3.6281531303225263,revolutionary guard attack
Q4,345,42ccc2e73a3829a9,0,5.644053069578072,iran supreme leader speech
Q4,336,472503ee214acfb0,1,5.443100499753714,iran supreme leader speech
Q4,359,d030f2fa54e4c6e8,2,5.239037785824726,iran supreme leader speech
Q4,354,723a421ddcfafd71,3,5.1786554468655694,iran supreme leader speech
Q4,302,20656514792ad42b,4,5.119968073215267,iran supreme leader speech
Q4,342,f26bdb20c51eb086,5,5.062879355005763,iran supreme leader speech
Q4,343,103ead27b66d5282,6,5.059426751459525,iran supreme leader speech
Q4,353,1ad3e76d9cea351f,7,5.059426751459525,iran supreme leader speech
Q4,318,c0a08405db7915f6,8,5.031697864677957,iran supreme leader speech
Q4,321,4eecf27dbfd3df11,9,5.031697864677957,iran supreme leader speech
Q4,370,41345e17eaa986ed,10,5.007302523292102,iran supreme leader speech
Q4,305,3dcf23ffa1c095e3,11,4.974037187361299,iran supreme leader speech
Q4,320,c881810f117984c8,12,4.90982901302287,iran supreme leader speech
Q4,358,42fcd1c67a7be715,13,4.757040247197535,iran supreme leader speech
Q4,306,1803b125fd3e0cb7,14,4.709504227358438,iran supreme leader speech
Q4,301,1f679fe6e0b1a540,15,4.56414139719105,iran supreme leader speech
Q4,312,f85ba86a19b19d61,16,4.537121936870831,iran supreme leader speech
Q4,300,cab94409f1e3bf21,17,4.477339507048509,iran supreme leader speech
Q4,303,1dc3b8e7d003a552,18,4.394094121785544,iran supreme leader speech
Q4,337,07bab42a95b6fa5b,19,4.38570200490132,iran supreme leader speech
Q4,310,58f57040b8eb6e77,20,4.3581825155315945,iran supreme leader speech
Q4,335,09dfc10e9effcea3,21,4.351756590325819,iran supreme leader speech
Q4,307,1dd487258776e0fd,22,4.314157238303254,iran supreme leader speech
Q4,311,ed13e766b6157a94,23,4.294290392732762,iran supreme leader speech
Q4,344,494ea07b1093aa39,24,4.275359458825703,iran supreme leader speech
Q4,325,ae7b521310b814e9,25,4.237307752063848,iran supreme leader speech
Q4,326,f2f8f4d10286c5c2,26,4.237307752063848,iran supreme leader speech
Q4,369,2bdbf912e2f13863,27,4.237307752063848,iran supreme leader speech
Q4,392,32f87e8c7f6dfad3,28,4.237307752063848,iran supreme leader speech
Q4,398,01fccefd656ab412,29,4.237307752063848,iran supreme leader speech
Q5,451,2013fa72ff2e73eb,0,4.168660324820258,us bases iran missiles
Q5,401,f60eaf8f2905a3ba,1,4.165977647641003,us bases iran missiles
Q5,457,e4b0386344e525d7,2,4.066287024739372,us bases iran missiles
Q5,479,3184e5c81baacc39,3,4.047216157796252,us bases iran missiles
Q5,404,0ecec4813e87c79c,4,4.019923964101587,us bases iran missiles
Q5,482,2f2afbe16e4844e1,5,4.016463467869497,us bases iran missiles
Q5,425,4902f77fa45d387b,6,3.9648071054490472,us bases iran missiles
Q5,459,3a40a7b03f17b87a,7,3.916691162528572,us bases iran missiles
Q5,446,a794b0ffbb93bb50,8,3.7938631787014883,us bases iran missiles
Q5,444,066080f2bf2b7ca0,9,3.7931119165374785,us bases iran missiles
Q5,410,311ebdf01bd4e453,10,3.7840784227069397,us bases iran missiles
Q5,418,3c6ce7a262f00c04,11,3.7580945927788467,us bases iran missiles
Q5,415,fc5046f227b22198,12,3.755798270832024,us bases iran missiles
Q5,468,2919120a2a888332,13,3.707050249308317,us bases iran missiles
Q5,435,74ee4852a33051c8,14,3.6658980190974697,us bases iran missiles
Q5,429,b8b546692f7643f5,15,3.62819689535484,us bases iran missiles
Q5,408,72f7bda6d7c0577b,16,3.6268335230152493,us bases iran missiles
Q5,427,27a45daf9a71f29e,17,3.544745887262018,us bases iran missiles
Q5,498,e9ce4bc343b965de,18,3.5360251059674193,us bases iran missiles
Q5,495,6c50544d8bd24feb,19,3.523456090515972,us bases iran missiles
Q5,445,63d73296685e3886,20,3.5192978539927147,us bases iran missiles
Q5,463,80e1e42e1d3f2f1a,21,3.5192978539927147,us bases iran missiles
Q5,417,806fb19d368b87f2,22,3.515222391184978,us bases iran missiles
Q5,432,5c5d5b87f8107632,23,3.515222391184978,us bases iran missiles
Q5,455,700b0b979d899529,24,3.500284870107258,us bases iran missiles
Q5,478,75daf16b586e15db,25,3.5001255467695938,us bases iran missiles
Q5,487,4a4c0a5ded0f33ae,26,3.4895430154175258,us bases iran missiles
Q5,428,aab66b3d77ba1688,27,3.4694468339641027,us bases iran missiles
Q5,419,9e55bc1dbd4a95f6,28,3.4670638631643875,us bases iran missiles
Q5,458,7fcf41d3f67e813f,29,3.4661703342812977,us bases iran missiles
