qid,docid,docno,rank,score,query
Q3,200,2c66c42738aad600,15,5.187330649618287,revolutionary guard attack
Q3,272,e0c31a44289c172e,16,5.163941272417857,revolutionary guard attack
Q3,289,5f20bbf1bc142d34,17,5.163941272417857,revolutionary guard attack
Q3,219,6ec73f4d43aac707,18,5.115431806247416,revolutionary guard attack
Q3,228,0ffd99102d6201c0,19,5.115431806247416,revolutionary guard attack
Q3,229,6e5ecd8e9d46975f,20,5.115431806247416,revolutionary guard attack
Q3,278,8f5cccd753d772f3,21,5.115431806247416,revolutionary guard attack
Q3,214,7825d86b29b21917,22,5.042691664206535,revolutionary guard attack
Q3,242,31cd9fdb9bd4c0b9,23,5.042691664206535,revolutionary guard attack
Q3,254,92cf12e3986123b0,24,5.042691664206535,revolutionary guard attack
Q3,266,33e1ff89c85b7bd8,25,5.042691664206535,revolutionary guard attack
Q3,249,6dc8c9322fcf4eef,26,5.042404062206381,revolutionary guard attack
Q3,259,d0e5ee78a05302ca,27,5.042404062206381,revolutionary guard attack
Q3,276,580d1704cf659707,28,5.042404062206381,revolutionary guard attack
Q3,215,35b020c81924c843,29,4.982557520646495,revolutionary guard attack
Q4,336,472503ee214acfb0,0,7.621605213271805,iran supreme leader speech
Q4,337,07bab42a95b6fa5b,1,7.483526441507285,iran supreme leader speech
Q4,318,c0a08405db7915f6,2,7.407830915616401,iran supreme leader speech
Q4,321,4eecf27dbfd3df11,3,7.332320853411384,iran supreme leader speech
Q4,305,3dcf23ffa1c095e3,4,7.191916419432855,iran supreme leader speech
Q4,354,723a421ddcfafd71,5,7.123220192955545,iran supreme leader speech
Q4,370,41345e17eaa986ed,6,7.123220192955545,iran supreme leader speech
Q4,358,42fcd1c67a7be715,7,7.117273549429749,iran supreme leader speech
Q4,359,d030f2fa54e4c6e8,8,7.070685435031384,iran supreme leader speech
Q4,342,f26bdb20c51eb086,9,6.998953553728734,iran supreme leader speech
Q4,345,42ccc2e73a3829a9,10,6.998953553728734,iran supreme leader speech
Q4,310,58f57040b8eb6e77,11,6.968554220555426,iran supreme leader speech
Q4,320,c881810f117984c8,12,6.968554220555426,iran supreme leader speech
Q4,302,20656514792ad42b,13,6.915187541518925,iran supreme leader speech
Q4,306,1803b125fd3e0cb7,14,6.768070649486458,iran supreme leader speech
Q4,343,103ead27b66d5282,15,6.768070649486458,iran supreme leader speech
Q4,353,1ad3e76d9cea351f,16,6.768070649486458,iran supreme leader speech
Q4,334,5ae8f6b9d5919006,17,6.583140510335797,iran supreme leader speech
Q4,313,81337f59f73228d8,18,6.545299697432187,iran supreme leader speech
Q4,312,f85ba86a19b19d61,19,6.44413033313091,iran supreme leader speech
Q4,304,e71e2d5c83d49d07,20,6.400713633184029,iran supreme leader speech
Q4,308,8e42d40aeb58e796,21,6.31113875706933,iran supreme leader speech
Q4,311,ed13e766b6157a94,22,6.222874777607736,iran supreme leader speech
Q4,314,1fa9ec1c1903dae0,23,6.222874777607736,iran supreme leader speech
Q4,301,1f679fe6e0b1a540,24,6.143537520310563,iran supreme leader speech
Q4,319,7dba4921440dca3c,25,6.1360222814938155,iran supreme leader speech
Q4,349,98163432e6a01dcd,26,6.05064622665428,iran supreme leader speech
Q4,389,34bb0a8196ee3e3c,27,6.05064622665428,iran supreme leader speech
Q4,340,c3181e18b33aad49,28,5.9667847531356,iran supreme leader speech
Q4,360,660b812458ff0696,29,5.958167973977886,iran supreme leader speech
Q5,479,3184e5c81baacc39,0,5.21012749561135,us bases iran missiles
Q5,451,2013fa72ff2e73eb,1,5.189359504819029,us bases iran missiles
Q5,498,e9ce4bc343b965de,2,4.8902133073365075,us bases iran missiles
Q5,401,f60eaf8f2905a3ba,3,4.867064945120551,us bases iran missiles
Q5,415,fc5046f227b22198,4,4.716997426969423,us bases iran missiles
Q5,464,32ef9fc44b355ff8,5,4.677573720212205,us bases iran missiles
Q5,458,7fcf41d3f67e813f,6,4.676464019402851,us bases iran missiles
Q5,404,0ecec4813e87c79c,7,4.629061632674958,us bases iran missiles
Q5,482,2f2afbe16e4844e1,8,4.621374285325536,us bases iran missiles
Q5,410,311ebdf01bd4e453,9,4.613394222054421,us bases iran missiles
Q5,457,e4b0386344e525d7,10,4.611157155275793,us bases iran missiles
Q5,425,4902f77fa45d387b,11,4.562824176566805,us bases iran missiles
Q5,418,3c6ce7a262f00c04,12,4.541828246598083,us bases iran missiles
Q5,485,547c7de0261a8ee3,13,4.534523192094372,us bases iran missiles
Q5,459,3a40a7b03f17b87a,14,4.483062472888424,us bases iran missiles
Q5,408,72f7bda6d7c0577b,15,4.451420537663115,us bases iran missiles
Q5,444,066080f2bf2b7ca0,16,4.343407331447904,us bases iran missiles
Q5,435,74ee4852a33051c8,17,4.295482876173026,us bases iran missiles
Q5,427,27a45daf9a71f29e,18,4.280923930926482,us bases iran missiles
Q5,422,623c1784b9de231c,19,4.219186696524858,us bases iran missiles
Q5,460,f2b97510c4196c2a,20,4.219186696524858,us bases iran missiles
Q5,417,806fb19d368b87f2,21,4.214028050349842,us bases iran missiles
Q5,400,f8f7b4b0a12e2116,22,4.132081110837081,us bases iran missiles
Q5,473,0e44d2f10d02faf1,23,4.106620408106027,us bases iran missiles
Q5,487,4a4c0a5ded0f33ae,24,4.106620408106027,us bases iran missiles
Q5,442,80b8a0cf461dc985,25,4.103378269554366,us bases iran missiles
Q5,468,2919120a2a888332,26,4.103378269554366,us bases iran missiles
Q5,446,a794b0ffbb93bb50,27,4.043506628440692,us bases iran missiles
Q5,407,1fd064c84b870bdc,28,4.031603062723695,us bases iran missiles
Q5,470,826fb7152b203dcf,29,4.031603062723695,us bases iran missiles
