qid,docid,docno,rank,score,query
Q3,200,2c66c42738aad600,15,5.18808730366595,revolutionary guard attack
Q3,249,6dc8c9322fcf4eef,16,5.165983477585225,revolutionary guard attack
Q3,272,e0c31a44289c172e,17,5.165983477585225,revolutionary guard attack
Q3,289,5f20bbf1bc142d34,18,5.165983477585225,revolutionary guard attack
Q3,219,6ec73f4d43aac707,19,5.116196240748268,revolutionary guard attack
Q3,228,0ffd99102d6201c0,20,5.116196240748268,revolutionary guard attack
Q3,229,6e5ecd8e9d46975f,21,5.116196240748268,revolutionary guard attack
Q3,278,8f5cccd753d772f3,22,5.116196240748268,revolutionary guard attack
Q3,259,d0e5ee78a05302ca,23,5.044517273360226,revolutionary guard attack
Q3,214,7825d86b29b21917,24,5.043462939250494,revolutionary guard attack
Q3,242,31cd9fdb9bd4c0b9,25,5.043462939250494,revolutionary guard attack
Q3,254,92cf12e3986123b0,26,5.043462939250494,revolutionary guard attack
Q3,266,33e1ff89c85b7bd8,27,5.043462939250494,revolutionary guard attack
Q3,215,35b020c81924c843,28,4.984702355897368,revolutionary guard attack
Q3,265,ac8e586fbfdb0b9b,29,4.984702355897368,revolutionary guard attack
Q4,336,472503ee214acfb0,0,7.612252315731437,iran supreme leader speech
Q4,337,07bab42a95b6fa5b,1,7.473304081477749,iran supreme leader speech
Q4,318,c0a08405db7915f6,2,7.397553427428944,iran supreme leader speech
Q4,321,4eecf27dbfd3df11,3,7.397553427428944,iran supreme leader speech
Q4,305,3dcf23ffa1c095e3,4,7.1820929162605776,iran supreme leader speech
Q4,354,723a421ddcfafd71,5,7.062988015065448,iran supreme leader speech
Q4,358,42fcd1c67a7be715,6,7.032818339515967,iran supreme leader speech
Q4,302,20656514792ad42b,7,6.9910998449582635,iran supreme leader speech
Q4,342,f26bdb20c51eb086,8,6.9910998449582635,iran supreme leader speech
Q4,345,42ccc2e73a3829a9,9,6.9910998449582635,iran supreme leader speech
Q4,359,d030f2fa54e4c6e8,10,6.9910998449582635,iran supreme leader speech
